Year,Name,Control,State,Region,Admission Rate,SAT Average,Average Cost of Attendance,Average Faculty Salary,Median Family Income,Undergrad Population,% Female,% White,% Black,% Hispanic,% Asian,% International Students,% Undergrad with Pell Grant,Completion Rate,% Undergrad 25 or Above,% First-Generation College Students,% Students whose Parents Have Postsecondary Education
2013-01-02,University of Puerto Rico-Cayey,Public,Puerto Rico,Outlying Areas,0.8342,1129,12349,6851,18975,3641,0.6809,0,0,1,0,0,0.7755,0.4066,,0.2027027027,0.7972972973
2013-01-02,University of Puerto Rico-Humacao,Public,Puerto Rico,Outlying Areas,0.3733,1089,11637,5484,17745,3490,0.6547,0.0037,0.0106,0.8848,0.0003,0.0003,0.8092,0.4771,,0.2148698885,0.7851301115
2013-01-02,University of Puerto Rico-Utuado,Public,Puerto Rico,Outlying Areas,0.5375,877,12556,5051,13952.5,1426,0.5365,0.1494,0.0147,0.5266,0.0014,0,0.8432,0.1374,,0.2984924623,0.7015075377
2013-01-02,University of Puerto Rico-Mayaguez,Public,Puerto Rico,Outlying Areas,0.641,1231,12995,7198,21055.5,10832,0.4702,0,0,1,0,0,0.6506,0.4377,,0.1730488161,0.8269511839
2013-01-02,University of Puerto Rico-Ponce,Public,Puerto Rico,Outlying Areas,0.8224,1068,12955,4620,18469.5,3089,0.5834,0,0,1,0,0,0.8597,0.4382,,0.2443857332,0.7556142668
2013-01-02,University of Puerto Rico-Rio Piedras,Public,Puerto Rico,Outlying Areas,0.7099,1231,7785,5986,21006,11739,0.6288,0.005,0.0012,0.759,0.0014,0.0001,0.6302,0.465,,0.1405877681,0.8594122319
2013-01-02,Universidad del Sagrado Corazon,Private,Puerto Rico,Outlying Areas,0.2871,,12970,3765,17994,5443,0.6032,0,0,1,0,0,0.716,0.3455,,0.2776096823,0.7223903177
2013-01-02,Universidad Central Del Caribe,Private,Puerto Rico,Outlying Areas,1,,23099,2626,9790,161,0.7578,0,0,1,0,0,0.9302,0.5556,,0.4358974359,0.5641025641
2013-01-02,Pontifical Catholic University of Puerto Rico-Mayaguez,Private,Puerto Rico,Outlying Areas,0.3641,,9227,3423,12576,1410,0.6255,0,0,0.9915,0,0,0.9336,0.1736,,0.3208812261,0.6791187739
2013-01-02,Stanford University,Private,California,Far West,0.0661,1465,57755,19073,51684,6999,0.4781,0.3765,0.0629,0.1685,0.1897,0.0744,0.1799,0.952,,0.2087114338,0.7912885662
2013-01-02,Purdue University-Main Campus,Public,Indiana,Great Lakes,0.6145,1199,22481,10879,69140.5,31055,0.4167,0.6834,0.0334,0.037,0.0467,0.1593,0.2232,0.6945,,0.2425186188,0.7574813812
2013-01-02,EDP University of Puerto Rico Inc-San Juan,Private,Puerto Rico,Outlying Areas,0.6434,,13183,2244,8044,1135,0.6502,0,0,1,0,0,0.8595,0.1778,,0.4645669291,0.5354330709
2013-01-02,ECPI University,Private,Virginia,Southeast,0.7607,,23027,4988,21476,9692,0.5327,0.4297,0.3952,0.0772,0.034,0,0.4659,0.3956,,0.4823501256,0.5176498744
2013-01-02,University of Advancing Technology,Private,Arizona,Southwest,0.7847,1024,33865,5244,28382,908,0.1068,0.6278,0.0782,0.0815,0.0176,0.0033,0.441,0.3164,,0.3653198653,0.6346801347
2013-01-02,California State University-San Marcos,Public,California,Far West,0.5853,966,18587,8343,32559,9885,0.6037,0.391,0.0278,0.3262,0.0931,0.0174,0.4006,0.4457,,0.4335889191,0.5664110809
2013-01-02,Hodges University,Private,Florida,Southeast,0.7078,,24481,5133,16589.5,2047,0.6556,0.4387,0.1568,0.3439,0.0151,0,0.7026,0.2018,,0.631443299,0.368556701
2013-01-02,Nossi College of Art,Private,Tennessee,Southeast,0.5213,,20866,7917,22164,319,0.4984,0.721,0.1912,0.0345,0.0125,0.0031,0.6716,0.6835,,0.462406015,0.537593985
2013-01-02,University of Washington-Bothell Campus,Public,Washington,Far West,0.7369,1030,20005,9046,35044.5,3486,0.4951,0.475,0.0436,0.0829,0.2499,0.0608,0.3438,0.6434,,0.3196391171,0.6803608829
2013-01-02,University of Washington-Tacoma Campus,Public,Washington,Far West,0.7705,1009,19004,8443,35044.5,3259,0.5397,0.4968,0.0712,0.0832,0.1497,0.0282,0.4644,0.4305,,0.3196391171,0.6803608829
2013-01-02,Everglades University,Private,Florida,Southeast,1,,26696,2354,21362.5,1199,0.5338,0.6155,0.1618,0.1618,0.015,0.0033,0.621,0.5755,,0.4516908213,0.5483091787
2013-01-02,Herzing University-Winter Park,Private,Florida,Southeast,0.7079,,28667,5227,16864,422,0.7441,0.2986,0.263,0.173,0.0379,0,0.6416,0.4,,0.520056899,0.479943101
2013-01-02,Watkins College of Art Design & Film,Private,Tennessee,Southeast,0.9444,989,32182,5335,38351,361,0.5235,0.759,0.0859,0.0526,0.0111,0.0111,0.3655,0.2692,,0.3258426966,0.6741573034
2013-01-02,California State University-Monterey Bay,Public,California,Far West,0.47,977,19537,7542,31118,5108,0.621,0.3727,0.057,0.3868,0.0413,0.0114,0.4732,0.3677,,0.4272651704,0.5727348296
2013-01-02,Johnson & Wales University-North Miami,Private,Florida,Southeast,0.557,,37718,7158,48112,1976,0.5982,0.2131,0.2434,0.2287,0.0116,0.1063,0.5741,0.4165,,0.3346516227,0.6653483773
2013-01-02,Embry-Riddle Aeronautical University-Worldwide,Private,Florida,Southeast,0.949,,19896,5110,36601,10181,0.1138,0.4193,0.0665,0.0858,0.0199,0.0119,0.1344,0.5,,0.3763186613,0.6236813387
2013-01-02,DeVry College of New York,Private,New York,Mid East,0.8394,,29755,6821,20967,1560,0.2936,0.1128,0.2647,0.2846,0.0647,0.0282,0.702,0.2241,,0.5107597716,0.4892402284
2013-01-02,Herzing University-Kenner,Private,Louisiana,Southeast,0.7097,,26117,3882,16864,286,0.8077,0.2762,0.5734,0.0629,0.0175,0,0.8524,0.2857,,0.520056899,0.479943101
2013-01-02,Florida Gulf Coast University,Public,Florida,Southeast,0.6762,1018,16874,7167,36778,12086,0.5545,0.6848,0.0682,0.1785,0.0166,0.0149,0.3338,0.4519,,0.3919495455,0.6080504545
2013-01-02,University of Connecticut-Waterbury Campus,Public,Connecticut,New England,0.4954,1016,12914,12490,69456,2493,0.5343,0.5704,0.1003,0.1352,0.0923,0.0068,0.3376,0.5117,,0.2646375749,0.7353624251
2013-01-02,University of Connecticut-Avery Point,Public,Connecticut,New England,0.6104,1025,12801,12490,69456,734,0.4959,0.6771,0.0381,0.094,0.064,0.0014,0.2385,0.4764,,0.2646375749,0.7353624251
2013-01-02,University of Connecticut-Stamford,Public,Connecticut,New England,0.4458,1014,12692,14488,69456,1228,0.5293,0.4414,0.123,0.2077,0.0904,0.0383,0.3012,0.5337,,0.2646375749,0.7353624251
2013-01-02,DeVry University-Florida,Private,Florida,Southeast,0.7755,,29885,5711,20967,2908,0.3893,0.2937,0.218,0.2779,0.0155,0.0217,0.651,0.4293,,0.5107597716,0.4892402284
2013-01-02,Johnson & Wales University-Denver,Private,Colorado,Rocky Mountains,0.6179,,37718,7113,48112,1617,0.5857,0.475,0.0519,0.1317,0.021,0.0093,0.3911,0.5088,,0.3346516227,0.6653483773
2013-01-02,The King's University,Private,Texas,Southwest,1,,16946,5381,36171,270,0.4074,0.5704,0.0778,0.1593,0.0296,0.0222,0.5331,0.1176,,0.3858695652,0.6141304348
2013-01-02,DeVry University-Virginia,Private,Virginia,Southeast,0.8058,,28428,6373,20967,1010,0.3416,0.2218,0.3861,0.105,0.0248,0.0267,0.4895,0.2875,,0.5107597716,0.4892402284
2013-01-02,DeVry University-Colorado,Private,Colorado,Rocky Mountains,0.75,,29647,5291,20967,1040,0.35,0.6087,0.1077,0.125,0.0365,0.0019,0.5514,0.2321,,0.5107597716,0.4892402284
2013-01-02,Nevada State College,Public,Nevada,Far West,0.4911,,15594,7766,25671,2960,0.748,0.4774,0.1142,0.1905,0.1024,0.0003,0.3399,0.1593,,0.4784747847,0.5215252153
2013-01-02,California State University-Channel Islands,Public,California,Far West,0.5382,974,21560,8496,27997.5,4726,0.6435,0.3739,0.0248,0.3597,0.055,0.0015,0.3796,0.5111,,0.443452381,0.556547619
2013-01-02,Pennsylvania College of Health Sciences,Private,Pennsylvania,Mid East,0.2805,1000,26221,5526,49631.5,1341,0.8449,0.8523,0.0462,0.0425,0.0276,0,0.2987,0.8095,,0.5345501956,0.4654498044
2013-01-02,DeVry University-North Carolina,Private,North Carolina,Southeast,0.6992,,31075,5200,20967,620,0.5274,0.2194,0.5113,0.0403,0.021,0.0016,0.75,0,,0.5107597716,0.4892402284
2013-01-02,DeVry University-Pennsylvania,Private,Pennsylvania,Mid East,0.6935,,30704,5835,20967,1474,0.4077,0.3345,0.3216,0.0638,0.0339,0.0102,0.6522,0.3407,,0.5107597716,0.4892402284
2013-01-02,DigiPen Institute of Technology,Private,Washington,Far West,0.515,1228,38463,7130,50842,963,0.1921,0.5161,0.0062,0.055,0.0633,0.0841,0.347,0.5722,,0.2112299465,0.7887700535
2013-01-02,DeVry University-Nevada,Private,Nevada,Far West,0.8553,,25978,4925,20967,339,0.4012,0.4041,0.236,0.2065,0.0531,0.0029,0.5911,0.1818,,0.5107597716,0.4892402284
2013-01-02,University of California-Merced,Public,California,Far West,0.7996,1007,30278,8326,34470.5,5431,0.4983,0.1734,0.0657,0.3979,0.2802,0.0151,0.5822,0.5808,,0.4684115523,0.5315884477
2013-01-02,Johnson & Wales University-Charlotte,Private,North Carolina,Southeast,0.565,,38771,7440,48112,2401,0.6202,0.404,0.2945,0.0487,0.0121,0.0162,0.5045,0.5209,,0.3346516227,0.6653483773
2013-01-02,Ave Maria University,Private,Florida,Southeast,0.6522,1074,33140,6994,41770,879,0.4733,0.6257,0.0421,0.1251,0.0193,0.0944,0.3681,0.6375,,0.232172471,0.767827529
2013-01-02,Ecclesia College,Private,Arkansas,Southeast,0.3604,,22564,1000,29254,145,0.4069,0.5241,0.069,0.0345,0.0276,0.2483,0.385,0.3182,,0.462585034,0.537414966
2013-01-02,University of South Florida-St Petersburg,Public,Florida,Southeast,0.5134,1053,17708,8186,29981,4006,0.6016,0.695,0.0766,0.1355,0.0417,0.0042,0.389,0.3284,,0.3750738722,0.6249261278
2013-01-02,University of Minnesota-Rochester,Public,Minnesota,Plains,0.6167,1111,22510,11442,68168,385,0.7195,0.8182,0.0597,0.026,0.0468,0.0052,0.315,,,0.1965947153,0.8034052847
2015-01-02,Alabama A & M University,Public,Alabama,Southeast,0.5256,827,21475,6892,21413,4206,0.5169,0.0333,0.9353,0.0055,0.0019,0.0059,0.7356,0.3525,,0.3886743887,0.6113256113
2015-01-02,University of Alabama at Birmingham,Public,Alabama,Southeast,0.8569,1107,20621,9957,35450,11383,0.5831,0.5922,0.26,0.0283,0.0518,0.0179,0.346,0.5554,,0.3429817605,0.6570182395
2015-01-02,University of Alabama in Huntsville,Public,Alabama,Southeast,0.8203,1219,21107,9302,38478.5,5451,0.4267,0.6988,0.1255,0.0382,0.0376,0.0332,0.3072,0.4614,,0.3224018476,0.6775981524
2015-01-02,Alabama State University,Public,Alabama,Southeast,0.5326,851,18184,6609,21603,4811,0.6123,0.0158,0.9208,0.0121,0.0019,0.0243,0.7347,0.2632,,0.375,0.625
2015-01-02,The University of Alabama,Public,Alabama,Southeast,0.5105,1185,26400,9667,66584,29851,0.542,0.7825,0.1119,0.0348,0.0106,0.0268,0.204,0.6566,,0.2342332729,0.7657667271
2015-01-02,Auburn University at Montgomery,Public,Alabama,Southeast,0.8017,1009,17903,7255,25933,4304,0.6352,0.5328,0.3376,0.0074,0.0221,0.0397,0.4192,0.2194,,0.3818181818,0.6181818182
2015-01-02,Auburn University,Public,Alabama,Southeast,0.8347,1215,25282,9487,72751,20514,0.4897,0.8507,0.0704,0.0248,0.0227,0.01,0.161,0.7086,,0.1831610044,0.8168389956
2015-01-02,Birmingham Southern College,Private,Alabama,Southeast,0.5339,1181,45162,7451,72403,1180,0.4619,0.7983,0.1102,0.0195,0.0517,0,0.192,0.6422,,0.1939252336,0.8060747664
2015-01-02,Herzing University-Birmingham,Private,Alabama,Southeast,1,,26200,5065,16736,302,0.6424,0.3543,0.5265,0.0166,0.0066,0,0.6541,0.4,,0.5244024617,0.4755975383
2015-01-02,Huntingdon College,Private,Alabama,Southeast,0.5839,1026,32370,5772,38918,1149,0.4935,0.6388,0.1993,0.0252,0.0078,0.0061,0.3982,0.4506,,0.3197080292,0.6802919708
2015-01-02,Jacksonville State University,Public,Alabama,Southeast,0.8326,1041,20830,6801,36079,7060,0.5715,0.6834,0.2382,0.0132,0.0055,0.0234,0.4428,0.3009,,0.40273363,0.59726637
2015-01-02,Judson College,Private,Alabama,Southeast,0.6525,,28840,5715,16829.5,376,0.9681,0.7553,0.1622,0.016,0.0106,0.0133,0.4784,0.4316,,0.4505928854,0.5494071146
2015-01-02,University of West Alabama,Public,Alabama,Southeast,0.7199,990,17839,6146,24672,1916,0.559,0.4421,0.4055,0.0224,0.0016,0.06,0.5323,0.329,,0.3825688073,0.6174311927
2015-01-02,Marion Military Institute,Public,Alabama,Southeast,0.6139,1055,16520,5916,47202,433,0.1871,0.5727,0.2263,0.1016,0.0346,0,0.378,,,0.2586666667,0.7413333333
2015-01-02,University of Mobile,Private,Alabama,Southeast,0.5847,1014,31220,4914,41362,1460,0.65,0.6479,0.211,0.0158,0.0048,0.0363,0.4909,0.4106,,0.35,0.65
2015-01-02,University of Montevallo,Public,Alabama,Southeast,0.743,1070,22440,7437,40420.5,2644,0.6657,0.7266,0.1384,0.031,0.0064,0.0136,0.3972,0.4438,,0.3585237258,0.6414762742
2015-01-02,University of North Alabama,Public,Alabama,Southeast,0.6788,1029,15494,7424,38848,5485,0.5743,0.7123,0.1384,0.0272,0.0047,0.0425,0.4051,0.3887,,0.3745928339,0.6254071661
2015-01-02,Oakwood University,Private,Alabama,Southeast,0.4787,928,36064,5147,38109,1878,0.5682,0.0059,0.8514,0.0234,0.0016,0.0783,0.5062,0.4371,,0.1813664596,0.8186335404
2015-01-02,Samford University,Private,Alabama,Southeast,0.8191,1165,40900,8367,76624,3033,0.6492,0.8183,0.0656,0.06,0.0092,0.0297,0.1391,0.661,,0.1401557286,0.8598442714
2015-01-02,University of South Alabama,Public,Alabama,Southeast,0.8351,1048,18525,7195,35343.5,11267,0.5612,0.6149,0.2374,0.0276,0.0345,0.0382,0.3906,0.3824,,0.3425349922,0.6574650078
2015-01-02,Spring Hill College,Private,Alabama,Southeast,0.5177,1116,44970,6071,52305,1215,0.6033,0.6733,0.1556,0.0626,0.0107,0.0222,0.2307,0.5814,,0.2844175492,0.7155824508
2015-01-02,Stillman College,Private,Alabama,Southeast,0.5901,811,26185,4597,19696,1056,0.4602,0.0748,0.9034,0.017,0.0019,0.0019,0.8436,0.2036,,0.4,0.6
2015-01-02,Troy University,Public,Alabama,Southeast,0.7326,1047,17354,6246,26307,15025,0.6116,0.5132,0.3386,0.0329,0.0078,0.0282,0.4537,0.3498,,0.4131498471,0.5868501529
2015-01-02,Tuskegee University,Private,Alabama,Southeast,0.4922,978,32853,8399,33169,2588,0.5742,0.0035,0.7736,0.0035,0.0015,0.0027,0.63,0.4723,,0.2381756757,0.7618243243
2015-01-02,Arizona State University-Tempe,Public,Arizona,Southwest,0.8433,1145,22312,10647,37849,39316,0.4382,0.5457,0.0394,0.188,0.0686,0.0942,0.3192,0.6343,,0.3625954198,0.6374045802
2015-01-02,University of Arizona,Public,Arizona,Southwest,0.7462,,24617,10303,43588,32646,0.5212,0.5323,0.0355,0.2535,0.0555,0.0574,0.3349,0.6026,,0.3052161456,0.6947838544
2015-01-02,Embry-Riddle Aeronautical University-Prescott,Private,Arizona,Southwest,0.8016,,46174,8536,36993,1971,0.2243,0.5753,0.0167,0.0558,0.0553,0.0989,0.2501,0.5841,,0.3609210746,0.6390789254
2015-01-02,Grand Canyon University,Private,Arizona,Southwest,0.5757,,30945,5792,28253,38905,0.7513,0.479,0.1867,0.1652,0.0443,0,0.5055,0.2788,,0.4768803044,0.5231196956
2015-01-02,Northern Arizona University,Public,Arizona,Southwest,0.8099,,22561,7987,40960,23189,0.5762,0.6109,0.0336,0.2034,0.0165,0.0482,0.3662,0.5157,,0.3717641221,0.6282358779
2015-01-02,Prescott College,Private,Arizona,Southwest,0.6873,1073,41256,4386,24036.5,454,0.5903,0.7004,0.0198,0.0176,0.022,0.0485,0.455,0.3483,,0.262745098,0.737254902
2015-01-02,Arizona Christian University,Private,Arizona,Southwest,0.5673,988,33945,5030,47481,620,0.4242,0.6016,0.0855,0.1661,0.0113,0.021,0.3039,0.6119,,0.3067915691,0.6932084309
2015-01-02,University of Arkansas at Little Rock,Public,Arkansas,Southeast,0.5928,1048,22521,7881,25166,7942,0.5934,0.5297,0.2703,0.0699,0.0225,0.0283,0.3941,0.2654,,0.4139684239,0.5860315761
2015-01-02,Lyon College,Private,Arkansas,Southeast,0.6142,1109,33605,6404,49259,690,0.471,0.742,0.0681,0.0623,0.0159,0.0333,0.4578,0.4902,,0.3629441624,0.6370558376
2015-01-02,University of Arkansas,Public,Arkansas,Southeast,0.6204,1155,20350,9085,56560,21405,0.5171,0.7798,0.05,0.0692,0.0251,0.0279,0.2359,0.6228,,0.2772096932,0.7227903068
2015-01-02,University of Arkansas at Pine Bluff,Public,Arkansas,Southeast,0.3868,886,15409,5485,20703,2391,0.5441,0.0431,0.9281,0.0146,0.0033,0.0071,0.7231,0.2721,,0.4137931034,0.5862068966
2015-01-02,Arkansas State University-Main Campus,Public,Arkansas,Southeast,0.7239,1088,19359,6927,31486,9139,0.5724,0.7372,0.1448,0.0235,0.0074,0.0556,0.4522,0.393,,0.3975809598,0.6024190402
2015-01-02,Arkansas Tech University,Public,Arkansas,Southeast,0.8626,1010,16518,6083,28555,8845,0.556,0.7751,0.0897,0.0531,0.0119,0.0353,0.4447,0.4455,,0.4658941845,0.5341058155
2015-01-02,University of Central Arkansas,Public,Arkansas,Southeast,0.9426,1049,18354,6562,33914,9232,0.5869,0.6545,0.1969,0.0434,0.0168,0.0379,0.4101,0.4467,,0.3473913043,0.6526086957
2015-01-02,Central Baptist College,Private,Arkansas,Southeast,0.5697,985,21616,5007,36604,788,0.4594,0.6701,0.2221,0.0419,0.0013,0.0317,0.4426,0.3173,,0.4008810573,0.5991189427
2015-01-02,Harding University,Private,Arkansas,Southeast,0.9912,1131,26364,7185,71065,4485,0.5512,0.8299,0.0397,0.0308,0.008,0.064,0.2663,0.6255,,0.2185706834,0.7814293166
2015-01-02,Henderson State University,Public,Arkansas,Southeast,0.6278,989,18679,5624,29321,3226,0.5524,0.6569,0.2365,0.0422,0.0071,0.0096,0.5408,0.3619,,0.4194429274,0.5805570726
2015-01-02,Hendrix College,Private,Arkansas,Southeast,0.8282,1244,52536,7333,82978.5,1322,0.5492,0.7753,0.0492,0.0492,0.0567,0.0408,0.1861,0.7256,,0.1501014199,0.8498985801
2015-01-02,John Brown University,Private,Arkansas,Southeast,0.6978,,34776,6451,48957,1742,0.5672,0.7618,0.0253,0.0591,0.0121,0.0597,0.3053,0.6059,,0.3004640371,0.6995359629
2015-01-02,Ouachita Baptist University,Private,Arkansas,Southeast,0.7061,1112,32560,6255,61797.5,1455,0.5203,0.8426,0.079,0.0399,0.0089,0.022,0.289,0.5817,,0.2334943639,0.7665056361
2015-01-02,University of the Ozarks,Private,Arkansas,Southeast,0.8892,1061,35438,6124,38667,579,0.5268,0.6753,0.057,0.0933,0.0017,0.1192,0.4239,0.4769,,0.3946360153,0.6053639847
2015-01-02,Williams Baptist University,Private,Arkansas,Southeast,0.7049,983,23161,4720,42589,508,0.5374,0.8504,0.0906,0.0236,0,0.0197,0.4704,0.4056,,0.3611940299,0.6388059701
2015-01-02,Southern Arkansas University Main Campus,Public,Arkansas,Southeast,0.7142,989,18887,6269,26762,2784,0.565,0.6311,0.2856,0.0248,0.0065,0.0298,0.5034,0.3061,,0.4195804196,0.5804195804
2015-01-02,Art Center College of Design,Private,California,Far West,0.809,,57738,7051,28003,1814,0.4956,0.2001,0.0116,0.1097,0.3484,0.2696,0.3599,0.6716,,0.2146118721,0.7853881279
2015-01-02,Azusa Pacific University,Private,California,Far West,0.8183,1037,45472,9360,50043.5,5918,0.6465,0.4714,0.0448,0.2614,0.0912,0.0191,0.2898,0.6716,,0.3516639131,0.6483360869
2015-01-02,Biola University,Private,California,Far West,0.754,1122,46162,9060,63842,4364,0.6272,0.5165,0.0209,0.1829,0.1613,0.027,0.311,0.6891,,0.2084257206,0.7915742794
2015-01-02,California Baptist University,Private,California,Far West,0.7961,976,39523,8550,42386,6435,0.6328,0.4068,0.0774,0.3225,0.048,0.0204,0.4756,0.5538,,0.4018567639,0.5981432361
2015-01-02,California College of the Arts,Private,California,Far West,0.6369,,55398,9021,35071.5,1512,0.619,0.2917,0.039,0.1349,0.162,0.2725,0.3336,0.5425,,0.2475442043,0.7524557957
2015-01-02,California Lutheran University,Private,California,Far West,0.6097,1109,50425,9808,65022,2799,0.5563,0.5098,0.0432,0.2547,0.0657,0.0425,0.2722,0.6577,,0.2976098689,0.7023901311
2015-01-02,California Polytechnic State University-San Luis Obispo,Public,California,Far West,0.3089,1234,24218,8767,69038.5,19177,0.4591,0.5872,0.007,0.1516,0.1185,0.0148,0.2012,0.75,,0.2488191952,0.7511808048
2015-01-02,California State University-Bakersfield,Public,California,Far West,0.706,,15975,8249,26169,7523,0.6109,0.1836,0.0638,0.5185,0.0678,0.0311,0.626,0.4118,,0.5606763022,0.4393236978
2015-01-02,California State University-Stanislaus,Public,California,Far West,0.7272,,16190,8039,27315,7844,0.6418,0.2585,0.0246,0.475,0.1121,0.0268,0.6006,0.5328,,0.5603948897,0.4396051103
2015-01-02,California State University-San Bernardino,Public,California,Far West,0.8445,884,16206,8521,25533,16439,0.6124,0.1588,0.0653,0.5831,0.0605,0.0624,0.6281,0.4796,,0.5730337079,0.4269662921
2015-01-02,California State Polytechnic University-Pomona,Public,California,Far West,0.5187,1074,19042,9036,28729,22269,0.437,0.2023,0.0329,0.3864,0.2459,0.0476,0.4674,0.5638,,0.4538212596,0.5461787404
2015-01-02,California State University-Chico,Public,California,Far West,0.7096,996,21715,8243,33017.5,15842,0.5215,0.4917,0.0213,0.2628,0.0592,0.0342,0.4226,0.5926,,0.4176337847,0.5823662153
2015-01-02,California State University-Dominguez Hills,Public,California,Far West,0.4234,,12399,8172,19839.5,12199,0.637,0.0835,0.1472,0.5732,0.0956,0.0302,0.6047,0.3228,,0.5555357779,0.4444642221
2015-01-02,California State University-Fresno,Public,California,Far West,0.594,910,16316,8111,26137,20128,0.5724,0.231,0.0353,0.4541,0.1518,0.0429,0.5699,0.5236,,0.4927851892,0.5072148108
2015-01-02,California State University-Fullerton,Public,California,Far West,0.4447,1021,15627,8561,29036,32610,0.5528,0.2397,0.0205,0.3857,0.2158,0.0539,0.443,0.5572,,0.4546794399,0.5453205601
2015-01-02,California State University-East Bay,Public,California,Far West,0.7031,,19793,8628,23464,12275,0.6218,0.1725,0.1088,0.2831,0.2378,0.0588,0.4758,0.3813,,0.4786355476,0.5213644524
2015-01-02,California State University-Long Beach,Public,California,Far West,0.3546,1054,17779,8669,26402,31493,0.5638,0.1998,0.038,0.3791,0.2317,0.0571,0.4974,0.6517,,0.4515146387,0.5484853613
2015-01-02,California State University-Los Angeles,Public,California,Far West,0.6107,871,13479,8683,20000,20643,0.5847,0.0757,0.0423,0.6083,0.1581,0.0564,0.663,0.4105,,0.5970625071,0.4029374929
2015-01-02,California State University-Northridge,Public,California,Far West,0.5286,914,18665,8457,23559,35409,0.5413,0.2446,0.0566,0.4181,0.1125,0.0827,0.5227,0.4676,,0.5054673721,0.4945326279
2015-01-02,California State University-Sacramento,Public,California,Far West,0.7265,937,18241,8470,25645,26400,0.5634,0.3028,0.0567,0.276,0.2112,0.0181,0.5366,0.4373,,0.4584973473,0.5415026527
