source,target,sourceID,targetID,startDate,ego
207,329,866810,07778F,09/26/03,Yahoo! Inc
330,207,92992A,866810,10/01/03,Yahoo! Inc
59,331,G1150G,02912Y,10/06/03,Yahoo! Inc
332,59,25243Q,G1150G,10/07/03,Yahoo! Inc
121,60,848934,00184A,10/08/03,Yahoo! Inc
301,80,177376,803054,10/14/03,Yahoo! Inc
59,333,G1150G,40562T,10/14/03,Yahoo! Inc
59,334,G1150G,036916,10/14/03,Yahoo! Inc
86,64,J59399,835699,10/22/03,Yahoo! Inc
207,335,866810,39945C,10/28/03,Yahoo! Inc
206,207,073325,866810,11/10/03,Yahoo! Inc
336,207,256159,866810,11/10/03,Yahoo! Inc
337,207,72940Q,866810,11/10/03,Yahoo! Inc
64,338,835699,82468F,11/14/03,Yahoo! Inc
64,339,835699,50008P,11/14/03,Yahoo! Inc
64,340,835699,233806,11/14/03,Yahoo! Inc
64,341,835699,J89322,11/14/03,Yahoo! Inc
64,342,835699,04340T,11/14/03,Yahoo! Inc
64,343,835699,98603V,11/14/03,Yahoo! Inc
80,344,803054,871130,11/17/03,Yahoo! Inc
207,345,866810,007903,11/17/03,Yahoo! Inc
346,65,00209A,59493Z,11/20/03,Yahoo! Inc
207,344,866810,871130,12/15/03,Yahoo! Inc
347,0,23323A,984332,12/16/03,Yahoo! Inc
158,64,36866W,835699,12/16/03,Yahoo! Inc
131,65,278642,59493Z,01/07/04,Yahoo! Inc
348,5,M7061C,796050,01/07/04,Yahoo! Inc
349,0,500472,984332,01/07/04,Yahoo! Inc
207,350,866810,565011,01/07/04,Yahoo! Inc
347,351,23323A,02363V,01/07/04,Yahoo! Inc
256,207,549463,866810,01/12/04,Yahoo! Inc
352,207,97314K,866810,01/12/04,Yahoo! Inc
207,353,866810,76128Q,01/12/04,Yahoo! Inc
113,354,619908,90328S,01/12/04,Yahoo! Inc
355,0,G81477,984332,01/14/04,Yahoo! Inc
356,0,77510T,984332,01/20/04,Yahoo! Inc
357,349,904767,500472,01/20/04,Yahoo! Inc
347,358,23323A,99028Q,01/23/04,Yahoo! Inc
222,5,268648,796050,02/04/04,Yahoo! Inc
349,359,500472,64062J,02/09/04,Yahoo! Inc
5,360,796050,83601H,02/11/04,Yahoo! Inc
71,361,92367P,277461,02/12/04,Yahoo! Inc
5,71,796050,92367P,02/16/04,Yahoo! Inc
3,362,640933,03691Z,02/19/04,Yahoo! Inc
207,363,866810,03782U,02/23/04,Yahoo! Inc
364,5,578592,796050,02/24/04,Yahoo! Inc
365,65,683718,59493Z,02/24/04,Yahoo! Inc
366,207,92343E,866810,02/25/04,Yahoo! Inc
355,367,G81477,64110W,03/08/04,Yahoo! Inc
355,368,G81477,83408W,03/08/04,Yahoo! Inc
369,207,23954P,866810,03/08/04,Yahoo! Inc
349,370,500472,45248J,03/09/04,Yahoo! Inc
371,0,23308Y,984332,03/17/04,Yahoo! Inc
372,80,461199,803054,03/18/04,Yahoo! Inc
71,200,92367P,78440P,03/22/04,Yahoo! Inc
5,322,796050,87097P,03/24/04,Yahoo! Inc
207,373,866810,45304F,03/31/04,Yahoo! Inc
71,374,92367P,89679H,04/20/04,Yahoo! Inc
114,375,760975,620076,04/21/04,Yahoo! Inc
5,376,796050,27632W,04/21/04,Yahoo! Inc
140,305,428236,05577E,05/04/04,Yahoo! Inc
65,377,59493Z,35139F,05/07/04,Yahoo! Inc
80,114,803054,760975,05/12/04,Yahoo! Inc
80,34,803054,594918,05/12/04,Yahoo! Inc
5,378,796050,41184A,05/24/04,Yahoo! Inc
59,223,G1150G,001957,05/24/04,Yahoo! Inc
379,349,162825,500472,05/25/04,Yahoo! Inc
207,194,866810,359590,06/01/04,Yahoo! Inc
207,380,866810,826197,06/01/04,Yahoo! Inc
381,207,59137W,866810,06/14/04,Yahoo! Inc
382,64,925815,835699,06/30/04,Yahoo! Inc
383,207,002458,866810,07/21/04,Yahoo! Inc
384,305,46202N,05577E,08/23/04,Yahoo! Inc
385,5,37184C,796050,08/26/04,Yahoo! Inc
386,207,449144,866810,08/31/04,Yahoo! Inc
387,349,983919,500472,09/20/04,Yahoo! Inc
5,388,796050,06000Z,11/09/04,Yahoo! Inc
389,64,M8233P,835699,12/16/04,Yahoo! Inc
390,349,26881P,500472,01/06/05,Yahoo! Inc
391,1,15888N,345370,01/07/05,Yahoo! Inc
1,16,345370,578785,01/07/05,Yahoo! Inc
167,140,78387G,428236,01/12/05,Yahoo! Inc
383,207,002458,866810,01/19/05,Yahoo! Inc
207,392,866810,285661,02/02/05,Yahoo! Inc
207,393,866810,60763R,02/08/05,Yahoo! Inc
199,80,459200,803054,02/24/05,Yahoo! Inc
80,67,803054,458140,03/10/05,Yahoo! Inc
80,394,803054,556100,03/10/05,Yahoo! Inc
80,395,803054,94973U,03/14/05,Yahoo! Inc
71,396,92367P,83297C,03/15/05,Yahoo! Inc
65,397,59493Z,191216,03/23/05,Yahoo! Inc
65,398,59493Z,57762A,03/30/05,Yahoo! Inc
399,64,89376R,835699,03/31/05,Yahoo! Inc
64,105,835699,83570P,03/31/05,Yahoo! Inc
64,400,835699,89259V,03/31/05,Yahoo! Inc
80,401,803054,50455Y,04/06/05,Yahoo! Inc
65,402,59493Z,82004N,04/08/05,Yahoo! Inc
64,403,835699,25423K,04/13/05,Yahoo! Inc
404,71,36471P,92367P,04/25/05,Yahoo! Inc
405,71,25653X,92367P,04/25/05,Yahoo! Inc
71,406,92367P,96255P,04/25/05,Yahoo! Inc
407,71,25359Q,92367P,04/26/05,Yahoo! Inc
80,380,803054,826197,04/26/05,Yahoo! Inc
408,5,50410M,796050,04/27/05,Yahoo! Inc
409,305,013904,05577E,04/28/05,Yahoo! Inc
410,207,23803E,866810,05/04/05,Yahoo! Inc
167,411,78387G,901221,05/05/05,Yahoo! Inc
412,207,67034F,866810,05/09/05,Yahoo! Inc
413,80,11443Z,803054,05/16/05,Yahoo! Inc
80,140,803054,428236,05/18/05,Yahoo! Inc
80,67,803054,458140,05/18/05,Yahoo! Inc
414,80,437076,803054,05/18/05,Yahoo! Inc
415,207,353515,866810,05/20/05,Yahoo! Inc
416,71,371931,92367P,05/23/05,Yahoo! Inc
417,64,94767L,835699,05/30/05,Yahoo! Inc
349,7,500472,885535,05/31/05,Yahoo! Inc
114,418,760975,29855L,06/06/05,Yahoo! Inc
419,64,90212F,835699,06/10/05,Yahoo! Inc
420,65,74185K,59493Z,06/13/05,Yahoo! Inc
421,1,05858H,345370,06/23/05,Yahoo! Inc
1,10,345370,D1668R,06/23/05,Yahoo! Inc
422,225,68556Y,741503,06/30/05,Yahoo! Inc
64,423,835699,88020K,07/12/05,Yahoo! Inc
64,424,835699,488152,07/12/05,Yahoo! Inc
425,5,42845W,796050,07/14/05,Yahoo! Inc
167,426,78387G,58411T,07/15/05,Yahoo! Inc
64,427,835699,49912P,07/19/05,Yahoo! Inc
428,0,620076,984332,07/26/05,Yahoo! Inc
428,429,620076,020039,07/26/05,Yahoo! Inc
207,430,866810,23321R,08/01/05,Yahoo! Inc
431,65,M8405Q,59493Z,08/03/05,Yahoo! Inc
432,428,19078N,620076,08/04/05,Yahoo! Inc
428,433,620076,69622T,08/09/05,Yahoo! Inc
207,434,866810,928563,08/10/05,Yahoo! Inc
0,435,984332,00275P,08/11/05,Yahoo! Inc
436,428,037833,620076,09/07/05,Yahoo! Inc
428,437,620076,17248R,09/07/05,Yahoo! Inc
438,80,75226Q,803054,09/09/05,Yahoo! Inc
71,439,92367P,526250,09/20/05,Yahoo! Inc
80,440,803054,74975B,09/21/05,Yahoo! Inc
80,199,803054,459200,09/21/05,Yahoo! Inc
441,428,83088M,620076,09/27/05,Yahoo! Inc
428,442,620076,23600T,09/27/05,Yahoo! Inc
428,34,620076,594918,10/04/05,Yahoo! Inc
443,114,68387E,760975,10/04/05,Yahoo! Inc
5,444,796050,23798N,10/07/05,Yahoo! Inc
445,80,04969A,803054,10/10/05,Yahoo! Inc
446,347,98547W,23323A,10/11/05,Yahoo! Inc
347,447,23323A,74620Z,10/14/05,Yahoo! Inc
448,0,079860,984332,10/17/05,Yahoo! Inc
5,436,796050,037833,10/17/05,Yahoo! Inc
208,207,749719,866810,10/17/05,Yahoo! Inc
34,207,594918,866810,10/17/05,Yahoo! Inc
207,449,866810,22277M,10/17/05,Yahoo! Inc
207,450,866810,80286W,10/17/05,Yahoo! Inc
451,207,28816X,866810,10/18/05,Yahoo! Inc
117,207,204912,866810,10/26/05,Yahoo! Inc
452,207,75087R,866810,10/27/05,Yahoo! Inc
453,207,983604,866810,11/02/05,Yahoo! Inc
454,0,888706,984332,11/07/05,Yahoo! Inc
448,455,079860,745867,11/08/05,Yahoo! Inc
448,456,079860,582828,11/09/05,Yahoo! Inc
428,457,620076,08875Y,11/14/05,Yahoo! Inc
71,458,92367P,03675P,11/15/05,Yahoo! Inc
345,207,007903,866810,11/15/05,Yahoo! Inc
207,459,866810,92042R,11/16/05,Yahoo! Inc
207,256,866810,549463,11/16/05,Yahoo! Inc
36,5,747525,796050,11/16/05,Yahoo! Inc
64,188,835699,629050,11/17/05,Yahoo! Inc
428,460,620076,83021J,11/21/05,Yahoo! Inc
207,461,866810,23746J,11/21/05,Yahoo! Inc
188,349,629050,500472,11/28/05,Yahoo! Inc
462,64,451668,835699,11/28/05,Yahoo! Inc
463,349,806585,500472,11/28/05,Yahoo! Inc
454,67,888706,458140,11/30/05,Yahoo! Inc
464,454,30712Z,888706,12/01/05,Yahoo! Inc
465,207,606925,866810,12/06/05,Yahoo! Inc
466,80,87656P,803054,12/08/05,Yahoo! Inc
0,467,984332,81787A,12/09/05,Yahoo! Inc
468,207,89019R,866810,12/20/05,Yahoo! Inc
469,5,69048K,796050,12/28/05,Yahoo! Inc
361,428,277461,620076,01/05/06,Yahoo! Inc
428,470,620076,38259P,01/05/06,Yahoo! Inc
428,361,620076,277461,01/05/06,Yahoo! Inc
471,428,35687M,620076,01/06/06,Yahoo! Inc
428,472,620076,65390T,01/06/06,Yahoo! Inc
1,34,345370,594918,01/07/06,Yahoo! Inc
0,473,984332,82301V,01/10/06,Yahoo! Inc
347,474,23323A,M22465,01/16/06,Yahoo! Inc
475,71,65420A,92367P,01/19/06,Yahoo! Inc
476,371,124857,23308Y,01/19/06,Yahoo! Inc
0,477,984332,92343V,01/19/06,Yahoo! Inc
428,478,620076,12306V,01/20/06,Yahoo! Inc
428,86,620076,J59399,02/01/06,Yahoo! Inc
428,479,620076,25205M,02/13/06,Yahoo! Inc
480,207,48020Q,866810,02/15/06,Yahoo! Inc
159,5,053499,796050,02/28/06,Yahoo! Inc
5,481,796050,92980A,03/02/06,Yahoo! Inc
428,482,620076,23311V,03/13/06,Yahoo! Inc
483,347,87162W,23323A,03/13/06,Yahoo! Inc
484,305,25350T,05577E,03/13/06,Yahoo! Inc
485,64,20396Z,835699,03/31/06,Yahoo! Inc
307,71,00724F,92367P,04/05/06,Yahoo! Inc
486,305,02511Q,05577E,04/12/06,Yahoo! Inc
349,487,500472,27926A,04/27/06,Yahoo! Inc
80,34,803054,594918,05/02/06,Yahoo! Inc
488,80,92794L,803054,05/09/06,Yahoo! Inc
489,0,76184Q,984332,05/10/06,Yahoo! Inc
490,3,82743L,640933,05/11/06,Yahoo! Inc
448,491,079860,79610J,05/11/06,Yahoo! Inc
477,492,92343V,00494J,05/15/06,Yahoo! Inc
207,80,866810,803054,05/17/06,Yahoo! Inc
207,493,866810,68523A,05/18/06,Yahoo! Inc
5,494,796050,06087M,05/18/06,Yahoo! Inc
495,64,50313E,835699,05/22/06,Yahoo! Inc
0,496,984332,278642,05/25/06,Yahoo! Inc
497,428,752210,620076,05/30/06,Yahoo! Inc
498,496,68422E,278642,06/01/06,Yahoo! Inc
499,496,69612F,278642,06/05/06,Yahoo! Inc
467,500,81787A,37908A,06/07/06,Yahoo! Inc
501,477,36060T,92343V,06/08/06,Yahoo! Inc
502,347,03774R,23323A,06/20/06,Yahoo! Inc
503,225,36403A,741503,06/21/06,Yahoo! Inc
34,428,594918,620076,06/26/06,Yahoo! Inc
207,504,866810,45245A,07/05/06,Yahoo! Inc
0,505,984332,43397N,07/11/06,Yahoo! Inc
371,506,23308Y,88474T,07/11/06,Yahoo! Inc
428,0,620076,984332,07/21/06,Yahoo! Inc
507,428,97651M,620076,07/25/06,Yahoo! Inc
508,428,87981Z,620076,07/25/06,Yahoo! Inc
428,509,620076,44334L,07/25/06,Yahoo! Inc
510,1,91221Y,345370,07/27/06,Yahoo! Inc
1,511,345370,34533W,07/27/06,Yahoo! Inc
512,371,36846N,23308Y,07/31/06,Yahoo! Inc
349,513,500472,08861T,08/11/06,Yahoo! Inc
514,347,50339C,23323A,09/06/06,Yahoo! Inc
80,74,803054,17275R,09/06/06,Yahoo! Inc
515,0,654902,984332,09/07/06,Yahoo! Inc
515,516,654902,53248F,09/08/06,Yahoo! Inc
517,349,147322,500472,09/11/06,Yahoo! Inc
349,518,500472,00846U,09/11/06,Yahoo! Inc
515,519,654902,285512,09/12/06,Yahoo! Inc
515,520,654902,93441W,09/12/06,Yahoo! Inc
477,521,92343V,25459L,09/14/06,Yahoo! Inc
59,207,G1150G,866810,09/14/06,Yahoo! Inc
522,428,03869M,620076,09/18/06,Yahoo! Inc
448,523,079860,25348A,09/19/06,Yahoo! Inc
448,524,079860,576323,09/19/06,Yahoo! Inc
454,525,888706,456905,09/20/06,Yahoo! Inc
409,515,013904,654902,09/21/06,Yahoo! Inc
34,515,594918,654902,09/21/06,Yahoo! Inc
526,65,64208M,59493Z,09/26/06,Yahoo! Inc
527,448,37358Y,079860,09/27/06,Yahoo! Inc
448,528,079860,46060X,09/27/06,Yahoo! Inc
448,159,079860,053499,10/03/06,Yahoo! Inc
515,529,654902,68524C,10/04/06,Yahoo! Inc
530,1,05500N,345370,10/05/06,Yahoo! Inc
59,531,G1150G,27984F,10/05/06,Yahoo! Inc
448,532,079860,743663,10/09/06,Yahoo! Inc
533,211,756764,893953,10/09/06,Yahoo! Inc
534,211,011662,893953,10/09/06,Yahoo! Inc
448,535,079860,94352L,10/11/06,Yahoo! Inc
536,207,306137,866810,10/11/06,Yahoo! Inc
537,448,76287M,079860,10/18/06,Yahoo! Inc
477,538,92343V,50312C,11/02/06,Yahoo! Inc
428,539,620076,92368L,11/06/06,Yahoo! Inc
540,349,13175K,500472,11/06/06,Yahoo! Inc
515,541,654902,91157P,11/07/06,Yahoo! Inc
36,428,747525,620076,11/13/06,Yahoo! Inc
305,542,05577E,48149K,11/13/06,Yahoo! Inc
543,0,92857W,984332,11/14/06,Yahoo! Inc
544,64,438516,835699,11/15/06,Yahoo! Inc
467,545,81787A,50025Q,11/20/06,Yahoo! Inc
64,546,835699,62797J,11/20/06,Yahoo! Inc
448,547,079860,45489F,12/07/06,Yahoo! Inc
64,31,835699,891493,12/14/06,Yahoo! Inc
64,548,835699,J4881U,12/14/06,Yahoo! Inc
158,349,36866W,500472,12/15/06,Yahoo! Inc
200,5,78440P,796050,12/18/06,Yahoo! Inc
549,207,057101,866810,12/21/06,Yahoo! Inc
361,64,277461,835699,01/03/07,Yahoo! Inc
207,550,866810,27063T,01/03/07,Yahoo! Inc
114,408,760975,50410M,01/05/07,Yahoo! Inc
551,0,44843R,984332,01/08/07,Yahoo! Inc
460,515,83021J,654902,01/08/07,Yahoo! Inc
428,552,620076,934550,01/08/07,Yahoo! Inc
67,207,458140,866810,01/22/07,Yahoo! Inc
553,207,68435A,866810,01/22/07,Yahoo! Inc
554,428,46395E,620076,01/31/07,Yahoo! Inc
555,515,80607Y,654902,02/07/07,Yahoo! Inc
515,293,654902,25195C,02/08/07,Yahoo! Inc
556,71,26912M,92367P,02/08/07,Yahoo! Inc
551,557,44843R,46028C,02/15/07,Yahoo! Inc
558,207,683715,866810,02/15/07,Yahoo! Inc
515,559,654902,94404V,02/27/07,Yahoo! Inc
504,207,45245A,866810,03/06/07,Yahoo! Inc
454,560,888706,270321,03/06/07,Yahoo! Inc
561,207,03812H,866810,03/08/07,Yahoo! Inc
562,0,00206R,984332,03/09/07,Yahoo! Inc
563,428,92886T,620076,03/14/07,Yahoo! Inc
564,305,00506P,05577E,04/12/07,Yahoo! Inc
565,0,523768,984332,04/16/07,Yahoo! Inc
80,307,803054,00724F,04/23/07,Yahoo! Inc
64,566,835699,16890H,04/23/07,Yahoo! Inc
80,74,803054,17275R,04/23/07,Yahoo! Inc
80,558,803054,683715,05/02/07,Yahoo! Inc
349,567,500472,60643F,05/07/07,Yahoo! Inc
80,209,803054,867363,05/14/07,Yahoo! Inc
568,428,630797,620076,05/15/07,Yahoo! Inc
355,258,G81477,169426,05/17/07,Yahoo! Inc
207,569,866810,07843A,05/23/07,Yahoo! Inc
570,349,24688W,500472,05/23/07,Yahoo! Inc
515,571,654902,64075A,05/25/07,Yahoo! Inc
572,114,234902,760975,05/28/07,Yahoo! Inc
573,454,81700A,888706,05/29/07,Yahoo! Inc
515,574,654902,56140A,06/08/07,Yahoo! Inc
470,355,38259P,G81477,06/11/07,Yahoo! Inc
80,575,803054,92794W,06/13/07,Yahoo! Inc
576,59,75945T,G1150G,07/01/07,Yahoo! Inc
577,0,12673P,984332,07/25/07,Yahoo! Inc
578,428,04238V,620076,07/30/07,Yahoo! Inc
64,579,835699,111013,07/31/07,Yahoo! Inc
428,580,620076,973149,08/06/07,Yahoo! Inc
515,581,654902,16281T,09/05/07,Yahoo! Inc
515,67,654902,458140,09/05/07,Yahoo! Inc
80,582,803054,13119Z,09/11/07,Yahoo! Inc
80,583,803054,60645K,09/18/07,Yahoo! Inc
529,543,68524C,92857W,09/19/07,Yahoo! Inc
584,428,69691K,620076,09/19/07,Yahoo! Inc
585,577,81222P,12673P,09/20/07,Yahoo! Inc
586,5,37612Y,796050,09/23/07,Yahoo! Inc
64,400,835699,89259V,09/26/07,Yahoo! Inc
5,587,796050,74622H,10/01/07,Yahoo! Inc
64,588,835699,746904,10/02/07,Yahoo! Inc
589,0,879382,984332,10/03/07,Yahoo! Inc
589,515,879382,654902,10/09/07,Yahoo! Inc
114,590,760975,27807R,10/10/07,Yahoo! Inc
71,591,92367P,31886M,10/15/07,Yahoo! Inc
31,64,891493,835699,10/18/07,Yahoo! Inc
64,105,835699,83570P,10/18/07,Yahoo! Inc
71,592,92367P,90145J,10/23/07,Yahoo! Inc
454,593,888706,97381W,10/31/07,Yahoo! Inc
543,515,92857W,654902,11/07/07,Yahoo! Inc
64,546,835699,62797J,11/14/07,Yahoo! Inc
349,594,500472,758204,11/15/07,Yahoo! Inc
595,5,54648L,796050,11/22/07,Yahoo! Inc
596,0,00724F,984332,11/29/07,Yahoo! Inc
80,597,803054,63195W,12/11/07,Yahoo! Inc
428,598,620076,46771K,12/12/07,Yahoo! Inc
599,428,92521M,620076,01/07/08,Yahoo! Inc
600,349,36340Q,500472,01/07/08,Yahoo! Inc
601,0,08055Q,984332,01/09/08,Yahoo! Inc
602,562,05329Q,00206R,01/15/08,Yahoo! Inc
199,80,459200,803054,01/21/08,Yahoo! Inc
551,603,44843R,25195Y,01/22/08,Yahoo! Inc
562,604,00206R,78389C,01/22/08,Yahoo! Inc
589,605,879382,12812R,01/22/08,Yahoo! Inc
606,211,51768Y,893953,01/23/08,Yahoo! Inc
5,171,796050,449130,01/24/08,Yahoo! Inc
428,607,620076,31527V,01/26/08,Yahoo! Inc
28,608,82568P,13059X,01/31/08,Yahoo! Inc
454,476,888706,124857,01/31/08,Yahoo! Inc
428,609,620076,656568,02/11/08,Yahoo! Inc
207,610,866810,35923T,02/11/08,Yahoo! Inc
515,470,654902,38259P,02/12/08,Yahoo! Inc
611,562,855244,00206R,02/12/08,Yahoo! Inc
6,59,68389X,G1150G,02/12/08,Yahoo! Inc
207,612,866810,87002N,02/12/08,Yahoo! Inc
0,613,984332,25186X,02/12/08,Yahoo! Inc
614,589,63936L,879382,02/13/08,Yahoo! Inc
188,207,629050,866810,02/14/08,Yahoo! Inc
34,207,594918,866810,02/14/08,Yahoo! Inc
140,207,428236,866810,02/14/08,Yahoo! Inc
207,222,866810,268648,02/14/08,Yahoo! Inc
207,6,866810,68389X,02/14/08,Yahoo! Inc
207,206,866810,073325,02/14/08,Yahoo! Inc
355,615,G81477,26852W,02/24/08,Yahoo! Inc
218,64,819882,835699,02/26/08,Yahoo! Inc
80,616,803054,45094E,03/04/08,Yahoo! Inc
617,589,69974F,879382,03/05/08,Yahoo! Inc
618,0,62522L,984332,03/13/08,Yahoo! Inc
619,80,79581F,803054,03/19/08,Yahoo! Inc
620,589,40181M,879382,03/25/08,Yahoo! Inc
621,596,G2901J,00724F,03/26/08,Yahoo! Inc
349,622,500472,15342K,03/27/08,Yahoo! Inc
349,623,500472,48678C,03/27/08,Yahoo! Inc
624,225,50623Q,741503,03/28/08,Yahoo! Inc
625,59,90945M,G1150G,04/08/08,Yahoo! Inc
515,626,654902,86996W,04/08/08,Yahoo! Inc
328,543,16945R,92857W,04/23/08,Yahoo! Inc
543,627,92857W,J75963,04/23/08,Yahoo! Inc
628,0,12613R,984332,04/24/08,Yahoo! Inc
629,207,566219,866810,04/28/08,Yahoo! Inc
349,630,500472,10490A,04/29/08,Yahoo! Inc
0,631,984332,47210R,04/29/08,Yahoo! Inc
603,515,25195Y,654902,05/02/08,Yahoo! Inc
515,613,654902,25186X,05/02/08,Yahoo! Inc
632,207,48529X,866810,05/08/08,Yahoo! Inc
114,633,760975,780087,05/12/08,Yahoo! Inc
114,634,760975,884903,05/12/08,Yahoo! Inc
420,628,74185K,12613R,05/12/08,Yahoo! Inc
543,635,92857W,29244M,05/13/08,Yahoo! Inc
636,5,Y52755,796050,05/14/08,Yahoo! Inc
543,637,92857W,60742F,05/20/08,Yahoo! Inc
638,515,12076L,654902,05/30/08,Yahoo! Inc
496,639,278642,70463L,06/17/08,Yahoo! Inc
640,65,93443W,59493Z,06/19/08,Yahoo! Inc
305,641,05577E,M8215W,06/24/08,Yahoo! Inc
140,64,428236,835699,07/15/08,Yahoo! Inc
5,642,796050,796054,07/15/08,Yahoo! Inc
643,0,458140,984332,07/29/08,Yahoo! Inc
643,140,458140,428236,07/29/08,Yahoo! Inc
0,644,984332,428236,07/29/08,Yahoo! Inc
645,562,88142N,00206R,08/01/08,Yahoo! Inc
9,1,370442,345370,08/04/08,Yahoo! Inc
207,646,866810,05453N,08/05/08,Yahoo! Inc
0,647,984332,43625Z,08/05/08,Yahoo! Inc
648,207,09381J,866810,08/05/08,Yahoo! Inc
649,515,99170J,654902,08/15/08,Yahoo! Inc
296,643,20030N,458140,08/20/08,Yahoo! Inc
650,643,62777Q,458140,08/20/08,Yahoo! Inc
643,0,458140,984332,08/21/08,Yahoo! Inc
515,651,654902,988918,08/28/08,Yahoo! Inc
652,207,86939R,866810,09/02/08,Yahoo! Inc
454,114,888706,760975,09/11/08,Yahoo! Inc
653,562,45323M,00206R,09/17/08,Yahoo! Inc
562,654,00206R,98446J,09/17/08,Yahoo! Inc
428,655,620076,80345C,09/24/08,Yahoo! Inc
199,5,459200,796050,09/29/08,Yahoo! Inc
319,5,16133R,796050,09/29/08,Yahoo! Inc
5,656,796050,042068,09/29/08,Yahoo! Inc
657,305,08871K,05577E,10/07/08,Yahoo! Inc
349,658,500472,51961Q,10/09/08,Yahoo! Inc
659,631,65777E,47210R,10/09/08,Yahoo! Inc
529,644,68524C,428236,10/16/08,Yahoo! Inc
660,114,62913F,760975,10/27/08,Yahoo! Inc
661,347,909214,23323A,10/28/08,Yahoo! Inc
662,454,64110L,888706,10/30/08,Yahoo! Inc
543,663,92857W,607409,10/30/08,Yahoo! Inc
644,664,428236,64118Q,11/11/08,Yahoo! Inc
596,656,00724F,042068,11/17/08,Yahoo! Inc
454,665,888706,25754A,11/17/08,Yahoo! Inc
643,215,458140,433578,12/02/08,Yahoo! Inc
543,666,92857W,78656H,12/08/08,Yahoo! Inc
543,667,92857W,959802,12/08/08,Yahoo! Inc
668,596,111320,00724F,01/06/09,Yahoo! Inc
515,669,654902,83880T,01/28/09,Yahoo! Inc
543,670,92857W,29131F,01/28/09,Yahoo! Inc
577,671,12673P,422261,01/30/09,Yahoo! Inc
672,5,904572,796050,02/02/09,Yahoo! Inc
673,543,44840V,92857W,02/09/09,Yahoo! Inc
515,36,654902,747525,02/17/09,Yahoo! Inc
674,5,79604L,796050,02/18/09,Yahoo! Inc
245,644,Y36861,428236,03/02/09,Yahoo! Inc
71,675,92367P,02318N,03/04/09,Yahoo! Inc
676,643,36876T,458140,04/02/09,Yahoo! Inc
677,515,29133L,654902,04/27/09,Yahoo! Inc
663,515,607409,654902,06/05/09,Yahoo! Inc
409,644,013904,428236,06/18/09,Yahoo! Inc
515,643,654902,458140,06/23/09,Yahoo! Inc
562,678,00206R,87145J,06/26/09,Yahoo! Inc
218,64,819882,835699,07/01/09,Yahoo! Inc
643,679,458140,69338D,07/06/09,Yahoo! Inc
680,454,086516,888706,07/09/09,Yahoo! Inc
577,681,12673P,06290Z,07/09/09,Yahoo! Inc
682,5,49372Q,796050,07/09/09,Yahoo! Inc
71,683,92367P,75476A,07/15/09,Yahoo! Inc
5,684,796050,78940J,07/23/09,Yahoo! Inc
71,36,92367P,747525,07/28/09,Yahoo! Inc
685,644,86700L,428236,07/29/09,Yahoo! Inc
686,0,594918,984332,07/29/09,Yahoo! Inc
687,207,29065H,866810,07/30/09,Yahoo! Inc
686,515,594918,654902,08/13/09,Yahoo! Inc
543,688,92857W,03651M,08/13/09,Yahoo! Inc
689,0,73094M,984332,08/24/09,Yahoo! Inc
690,686,48592R,594918,08/26/09,Yahoo! Inc
64,470,835699,38259P,09/01/09,Yahoo! Inc
589,328,879382,16945R,09/06/09,Yahoo! Inc
64,245,835699,Y36861,09/09/09,Yahoo! Inc
691,643,45666Q,458140,09/09/09,Yahoo! Inc
692,644,89132Z,428236,09/09/09,Yahoo! Inc
693,644,257867,428236,09/10/09,Yahoo! Inc
694,644,138006,428236,09/14/09,Yahoo! Inc
695,43,12492M,63613I,09/24/09,Yahoo! Inc
696,686,67066G,594918,09/28/09,Yahoo! Inc
470,71,38259P,92367P,10/06/09,Yahoo! Inc
697,686,60367Z,594918,10/26/09,Yahoo! Inc
80,698,803054,37511E,10/27/09,Yahoo! Inc
80,515,803054,654902,10/27/09,Yahoo! Inc
698,515,37511E,654902,10/27/09,Yahoo! Inc
349,699,500472,88596L,10/30/09,Yahoo! Inc
700,543,17133Q,92857W,11/12/09,Yahoo! Inc
515,701,654902,64031W,12/09/09,Yahoo! Inc
702,64,25470F,835699,01/01/10,Yahoo! Inc
64,703,835699,45245E,01/01/10,Yahoo! Inc
704,686,01407Z,594918,05/04/10,Yahoo! Inc
705,496,98078J,278642,05/04/10,Yahoo! Inc
706,496,98111T,278642,05/07/10,Yahoo! Inc
80,222,803054,268648,05/17/10,Yahoo! Inc
707,686,13891P,594918,05/20/10,Yahoo! Inc
64,470,835699,38259P,05/20/10,Yahoo! Inc
644,409,428236,013904,05/24/10,Yahoo! Inc
515,0,654902,984332,05/24/10,Yahoo! Inc
349,708,500472,44191M,05/27/10,Yahoo! Inc
709,643,48268K,458140,05/31/10,Yahoo! Inc
709,5,48268K,796050,05/31/10,Yahoo! Inc
643,5,458140,796050,05/31/10,Yahoo! Inc
710,515,J4881V,654902,07/06/10,Yahoo! Inc
454,711,888706,86477X,07/08/10,Yahoo! Inc
166,5,45662N,796050,07/21/10,Yahoo! Inc
676,643,36876T,458140,08/02/10,Yahoo! Inc
562,71,00206R,92367P,08/03/10,Yahoo! Inc
562,293,00206R,25195C,08/03/10,Yahoo! Inc
71,293,92367P,25195C,08/03/10,Yahoo! Inc
5,712,796050,62832M,08/10/10,Yahoo! Inc
713,0,855244,984332,08/16/10,Yahoo! Inc
714,477,461202,92343V,08/31/10,Yahoo! Inc
